cliente_id,mes,transacciones,volumen,bultos,productos_unicos,marcas_unicas,mix_latas,mix_retornable,mix_premium,bultos_por_transaccion
248901,2023-07,1,0.08,3.0,3,3,100.0,0.0,65.12,3.0
248901,2023-08,2,0.24,2.0,1,1,0.0,100.0,0.0,1.0
248901,2023-09,1,0.36,3.0,2,2,0.0,100.0,0.0,3.0
248901,2023-10,2,0.36,3.0,1,1,0.0,100.0,0.0,1.5
248905,2022-11,5,1.73,27.0,7,5,13.1,62.32,1.64,5.4
248905,2022-12,5,1.8,15.0,2,2,0.0,100.0,0.0,3.0
248905,2023-01,5,1.62,14.0,3,3,18.28,81.72,0.0,2.8
248905,2023-02,5,1.3,27.0,6,5,35.47,64.53,0.0,5.4
248905,2023-03,3,0.81,11.0,3,3,11.61,88.39,0.0,3.67
248905,2023-04,4,1.24,15.0,5,4,13.09,86.91,0.0,3.75
248905,2023-05,2,0.48,4.0,2,2,0.0,100.0,0.0,2.0
248905,2023-06,4,0.96,8.0,2,2,0.0,100.0,0.0,2.0
248905,2023-07,4,0.96,8.0,2,2,0.0,100.0,0.0,2.0
248905,2023-08,5,0.96,8.0,2,2,0.0,100.0,0.0,1.6
248905,2023-09,5,0.88,9.0,3,3,4.31,95.69,0.0,1.8
248905,2023-10,3,0.42,5.0,3,3,13.62,86.38,0.0,1.67
249075,2022-11,5,0.91,17.0,7,4,37.28,39.41,3.11,3.4
249075,2022-12,5,1.89,32.0,9,4,18.43,63.53,0.0,6.4
249075,2023-01,3,1.22,14.0,8,6,11.61,88.39,2.32,4.67
249075,2023-02,5,1.1,21.0,6,4,26.0,54.61,0.0,4.2
249075,2023-03,2,0.76,7.0,4,3,0.0,94.41,0.0,3.5
249075,2023-04,3,1.1,19.33,10,7,32.75,67.25,2.58,6.44
249075,2023-06,4,0.48,14.0,5,4,64.69,0.0,23.54,3.5
249075,2023-07,1,0.13,2.0,2,2,0.0,0.0,66.67,2.0
249075,2023-08,2,0.38,9.0,4,3,45.35,31.96,0.0,4.5
249075,2023-09,3,0.41,6.0,4,3,20.75,58.49,20.76,2.0
249075,2023-10,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
249359,2022-11,1,3.15,33.0,2,1,84.44,15.56,0.0,33.0
249359,2022-12,6,2.16,23.0,7,6,7.34,88.72,3.94,3.83
249359,2023-01,2,0.64,7.0,4,3,25.32,74.68,3.83,3.5
249359,2023-02,5,2.7,36.0,11,6,16.73,78.54,4.33,7.2
249359,2023-03,3,1.98,24.0,9,5,10.97,89.03,0.0,8.0
249359,2023-04,2,0.44,6.0,3,3,6.5,93.5,0.0,3.0
249359,2023-05,3,0.52,13.0,9,8,52.02,23.23,43.8,4.33
249359,2023-06,5,0.95,11.0,7,4,11.91,88.09,0.0,2.2
249359,2023-07,4,0.66,7.0,5,4,8.64,91.36,4.32,1.75
249359,2023-08,4,0.93,8.0,3,3,0.0,90.79,9.21,2.0
249359,2023-09,4,1.4,12.0,5,3,0.0,100.0,0.0,3.0
249359,2023-10,3,2.87,27.0,8,5,3.95,96.05,4.08,9.0
249753,2022-11,3,2.32,27.0,4,4,100.0,0.0,1.22,9.0
249753,2022-12,2,0.23,2.0,2,2,100.0,0.0,0.0,1.0
249753,2023-01,3,0.5,6.0,3,3,100.0,0.0,32.33,2.0
249753,2023-02,2,0.13,2.0,2,2,100.0,0.0,0.0,1.0
249753,2023-03,1,0.12,1.0,1,1,0.0,100.0,100.0,1.0
249753,2023-04,2,0.68,7.0,4,4,100.0,0.0,0.0,3.5
249753,2023-05,1,0.55,8.17,7,5,82.07,3.61,14.31,8.17
250453,2022-11,2,0.11,2.0,2,2,25.8,74.2,25.8,1.0
250453,2022-12,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
250453,2023-01,3,0.41,5.0,2,2,0.0,100.0,0.0,1.67
250453,2023-02,2,0.24,3.0,1,1,0.0,100.0,0.0,1.5
250453,2023-03,2,0.18,3.0,2,2,10.39,89.61,0.0,1.5
250453,2023-05,2,0.16,2.0,1,1,0.0,100.0,0.0,1.0
250453,2023-07,1,0.08,1.0,1,1,0.0,100.0,0.0,1.0
250453,2023-08,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
250453,2023-09,2,0.22,2.17,2,1,0.0,100.0,0.0,1.08
250453,2023-10,1,0.23,4.17,2,1,37.82,62.18,0.0,4.17
250995,2022-11,3,4.59,39.0,4,4,0.62,99.38,0.62,13.0
250995,2022-12,3,4.2,35.0,2,2,0.0,100.0,0.0,11.67
250995,2023-01,7,7.8,65.0,3,3,0.0,100.0,0.0,9.29
250995,2023-02,4,5.94,57.75,10,7,9.69,90.31,3.94,14.44
250995,2023-03,6,6.73,58.0,6,3,5.46,94.54,0.0,9.67
250995,2023-04,5,4.06,34.0,4,3,8.39,91.61,5.59,6.8
250995,2023-05,5,5.09,44.0,4,3,3.35,96.65,0.0,8.8
250995,2023-06,3,2.75,23.0,5,3,8.26,91.74,0.0,7.67
250995,2023-07,5,5.26,48.08,6,4,19.96,80.04,0.54,9.62
250995,2023-08,7,7.91,66.0,4,4,2.87,97.13,0.0,9.43
250995,2023-09,8,6.07,56.0,9,6,7.02,92.98,0.47,7.0
250995,2023-10,4,5.12,45.0,5,4,1.11,98.5,0.39,11.25
274275,2022-12,2,1.08,9.0,1,1,0.0,100.0,0.0,4.5
274275,2023-01,1,1.56,13.0,1,1,0.0,100.0,0.0,13.0
274275,2023-06,1,0.08,3.0,3,3,100.0,0.0,37.5,3.0
274275,2023-07,1,0.15,2.0,2,1,19.13,80.87,0.0,2.0
274275,2023-08,1,0.13,1.08,1,1,0.0,100.0,0.0,1.08
274787,2023-01,1,0.06,2.0,2,2,100.0,0.0,0.0,2.0
274787,2023-02,2,0.17,3.0,1,1,100.0,0.0,0.0,1.5
274787,2023-03,2,0.16,3.0,2,2,100.0,0.0,0.0,1.5
274787,2023-08,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
274787,2023-09,1,0.06,2.0,1,1,100.0,0.0,0.0,2.0
276227,2022-12,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
276227,2023-09,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
278327,2022-11,1,0.02,1.0,1,1,100.0,0.0,0.0,1.0
278327,2022-12,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
278327,2023-02,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
278327,2023-03,2,0.27,3.0,3,3,10.57,89.43,0.0,1.5
278327,2023-04,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
278327,2023-09,1,0.06,2.0,2,2,100.0,0.0,0.0,2.0
278997,2022-11,4,1.03,16.0,8,4,45.22,54.78,2.77,4.0
278997,2022-12,4,2.17,24.0,10,6,79.75,20.25,15.19,6.0
278997,2023-01,4,1.56,18.0,8,4,50.95,49.05,7.5,4.5
278997,2023-02,6,2.24,25.0,12,7,55.35,42.89,8.25,4.17
278997,2023-03,3,1.79,18.0,8,6,65.07,33.82,2.69,6.0
278997,2023-04,2,0.57,11.0,8,5,29.35,56.69,18.3,5.5
278997,2023-05,2,0.98,14.0,11,7,75.5,24.5,10.81,7.0
278997,2023-06,2,0.31,5.0,4,3,100.0,0.0,9.09,2.5
278997,2023-07,4,1.34,15.0,7,6,86.84,8.73,15.28,3.75
278997,2023-08,4,3.65,38.0,14,8,84.03,14.34,4.74,9.5
278997,2023-09,7,8.05,78.0,16,8,63.42,36.34,3.77,11.14
278997,2023-10,3,3.15,33.0,16,8,68.44,28.23,5.02,11.0
280229,2022-11,5,1.18,14.0,10,6,12.02,87.98,14.72,2.8
280229,2022-12,3,1.49,14.0,6,5,3.31,96.69,11.18,4.67
280229,2023-01,4,1.39,15.0,6,4,7.64,92.36,0.0,3.75
280229,2023-02,4,1.28,14.0,8,7,15.7,84.3,9.16,3.5
280229,2023-03,4,1.09,13.0,8,6,12.0,88.0,13.02,3.25
280229,2023-04,3,1.44,15.17,8,6,7.34,92.66,9.81,5.06
280229,2023-05,5,1.65,23.0,9,6,20.18,79.82,7.09,4.6
280229,2023-06,4,1.35,12.0,5,4,2.1,97.9,0.0,3.0
280229,2023-07,7,2.07,28.0,13,7,32.2,63.68,21.4,4.0
280229,2023-08,5,1.46,16.0,4,4,9.71,90.29,0.0,3.2
280229,2023-09,6,1.92,16.0,3,3,0.0,100.0,6.1,2.67
280229,2023-10,7,2.16,18.0,3,3,0.0,100.0,0.0,2.57
281405,2022-11,4,3.23,31.0,12,9,9.77,88.87,11.22,7.75
281405,2022-12,5,3.14,42.0,21,9,17.85,76.69,17.03,8.4
281405,2023-01,7,2.74,36.0,17,8,52.08,33.86,16.34,5.14
281405,2023-02,2,2.49,23.0,12,8,27.93,62.51,20.11,11.5
281405,2023-03,3,1.23,14.0,6,6,11.49,78.15,0.0,4.67
281405,2023-04,3,3.37,31.0,9,6,36.06,63.94,3.47,10.33
281405,2023-05,2,2.35,21.0,7,5,9.65,90.35,0.0,10.5
281405,2023-06,2,1.6,26.0,12,6,26.94,67.74,3.31,13.0
281405,2023-07,3,0.48,11.0,9,6,39.6,51.23,15.11,3.67
281405,2023-08,4,2.82,34.0,22,11,13.47,83.47,16.73,8.5
281405,2023-09,4,1.99,23.0,14,8,13.44,86.56,9.98,5.75
281405,2023-10,4,3.74,41.0,21,11,16.34,81.38,4.45,10.25
281563,2022-11,3,0.42,5.0,4,2,13.62,86.38,0.0,1.67
281563,2022-12,3,0.23,5.0,3,2,48.61,51.39,0.0,1.67
281563,2023-02,4,0.62,9.0,3,2,22.82,77.18,0.0,2.25
281563,2023-03,2,0.55,10.0,4,3,34.68,65.32,0.0,5.0
281563,2023-04,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
281563,2023-05,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
281563,2023-06,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
281563,2023-07,1,0.3,4.0,3,2,19.13,80.87,0.0,4.0
281563,2023-08,2,0.26,6.0,5,4,53.51,46.49,9.53,3.0
281563,2023-09,1,0.16,2.08,2,1,17.92,82.08,0.0,2.08
281563,2023-10,2,0.24,2.0,1,1,0.0,100.0,0.0,1.0
284309,2022-11,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
284309,2022-12,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
284309,2023-01,1,0.03,1.0,1,1,100.0,0.0,100.0,1.0
289025,2022-11,3,0.84,14.0,7,5,28.7,71.3,30.92,4.67
289025,2022-12,1,0.24,6.0,4,2,50.61,49.39,0.0,6.0
289025,2023-01,3,0.56,7.0,4,3,35.75,64.25,21.06,2.33
289025,2023-02,2,0.83,7.0,4,3,13.62,86.38,0.0,3.5
289025,2023-03,3,1.29,11.0,6,4,35.09,64.91,0.0,3.67
289025,2023-04,3,0.87,8.0,5,4,3.28,96.72,13.52,2.67
289025,2023-05,3,0.9,10.0,7,6,33.67,66.33,12.55,3.33
289025,2023-06,3,1.06,15.0,6,3,32.11,67.89,0.0,5.0
289025,2023-07,1,0.29,7.0,4,4,58.66,41.34,0.0,7.0
289025,2023-08,2,0.53,9.0,3,2,32.11,67.89,0.0,4.5
289025,2023-09,5,0.94,11.0,4,4,23.36,76.64,0.0,2.2
289025,2023-10,2,0.69,8.0,2,1,12.43,87.57,0.0,4.0
291141,2022-11,3,2.04,19.0,8,6,5.57,94.43,17.06,6.33
291141,2022-12,4,2.47,22.0,5,5,0.0,100.0,28.44,5.5
291141,2023-01,5,3.0,28.0,11,6,6.51,93.49,11.7,5.6
291141,2023-02,3,1.59,17.0,9,6,4.77,95.23,36.86,5.67
291141,2023-03,5,1.83,19.0,9,6,1.34,94.0,25.57,3.8
291141,2023-04,3,1.38,13.0,4,4,0.0,100.0,76.34,4.33
291141,2023-05,4,2.73,27.0,8,5,0.0,100.0,21.46,6.75
291141,2023-06,1,0.44,5.0,3,3,0.0,100.0,26.39,5.0
291141,2023-07,4,1.45,23.0,14,8,46.92,53.08,16.35,5.75
291141,2023-08,4,1.8,16.0,9,6,6.31,93.69,6.67,4.0
291141,2023-09,3,1.56,14.0,8,6,0.0,100.0,15.01,4.67
291141,2023-10,4,1.05,12.0,4,3,0.0,100.0,22.29,3.0
292341,2022-11,1,0.06,2.0,1,1,100.0,0.0,0.0,2.0
292341,2022-12,2,0.19,4.0,2,2,38.08,61.92,0.0,2.0
292341,2023-02,2,0.32,3.0,3,2,0.0,100.0,0.0,1.5
292341,2023-03,3,0.71,10.0,8,6,14.97,85.03,23.48,3.33
292341,2023-04,1,0.22,3.0,3,3,8.58,91.42,0.0,3.0
292341,2023-05,1,0.08,1.0,1,1,0.0,100.0,0.0,1.0
292341,2023-06,1,0.05,2.0,2,1,100.0,0.0,100.0,2.0
292341,2023-07,1,0.12,1.0,1,1,0.0,100.0,0.0,1.0
292341,2023-08,2,0.27,8.0,7,3,69.66,30.34,27.44,4.0
292341,2023-09,2,0.34,5.0,4,3,16.7,83.3,0.0,2.5
292341,2023-10,4,0.46,11.17,10,6,52.22,47.78,23.66,2.79
295547,2022-11,4,0.9,8.0,3,3,32.98,67.02,10.99,2.0
295547,2022-12,6,1.34,13.0,4,3,31.13,62.53,37.47,2.17
295547,2023-01,2,0.44,5.0,3,3,73.44,26.56,93.56,2.5
295547,2023-02,2,0.25,4.0,1,1,100.0,0.0,100.0,2.0
295547,2023-03,3,1.44,12.0,2,2,0.0,100.0,0.0,4.0
295547,2023-04,3,0.46,9.17,5,3,43.6,56.4,25.68,3.06
295547,2023-05,2,0.6,5.0,2,2,0.0,100.0,0.0,2.5
295547,2023-07,2,0.48,4.0,1,1,0.0,100.0,0.0,2.0
295547,2023-09,4,1.48,12.33,2,2,0.0,100.0,0.0,3.08
295547,2023-10,2,0.96,8.0,2,2,0.0,100.0,0.0,4.0
295769,2022-12,1,0.17,3.0,3,2,30.63,69.37,0.0,3.0
295769,2023-07,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
295769,2023-08,1,0.16,2.08,2,1,17.92,82.08,0.0,2.08
295769,2023-10,1,0.03,1.0,1,1,100.0,0.0,0.0,1.0
297025,2022-11,5,1.78,16.0,7,6,1.06,98.94,6.58,3.2
297025,2022-12,6,2.54,25.0,9,5,4.17,95.83,9.2,4.17
297025,2023-01,3,0.62,12.0,7,4,48.32,51.68,0.0,4.0
297025,2023-02,3,0.71,10.0,6,4,14.91,85.09,3.46,3.33
297025,2023-03,4,0.74,9.0,3,2,7.64,92.36,0.0,2.25
297025,2023-04,3,0.53,9.0,8,5,23.65,76.35,4.66,3.0
297025,2023-05,3,0.52,5.0,3,2,0.0,100.0,0.0,1.67
297025,2023-06,4,0.98,11.0,6,4,5.79,89.86,11.94,2.75
297025,2023-07,3,0.88,12.0,9,7,27.04,72.96,21.68,4.0
297025,2023-08,2,0.52,10.0,10,7,29.62,62.15,10.24,5.0
297025,2023-09,3,0.75,7.0,5,4,3.79,96.21,0.0,2.33
297025,2023-10,1,0.44,4.0,3,3,0.0,100.0,0.0,4.0
311185,2022-11,3,1.94,17.0,5,2,31.86,68.14,0.0,5.67
311185,2022-12,3,0.78,8.0,3,2,7.31,92.69,0.0,2.67
311185,2023-01,3,1.63,16.0,6,4,11.92,88.08,1.5,5.33
311185,2023-02,2,1.18,10.0,4,2,28.85,71.15,0.0,5.0
311185,2023-03,3,1.69,15.0,4,3,14.88,85.12,0.0,5.0
311185,2023-04,2,1.22,11.0,5,4,11.61,88.39,2.32,5.5
311185,2023-05,2,0.6,5.0,3,3,0.0,100.0,0.0,2.5
311185,2023-06,2,0.82,7.0,5,3,41.5,58.5,0.0,3.5
311185,2023-07,1,0.14,2.0,2,2,100.0,0.0,0.0,2.0
311185,2023-08,2,0.83,7.0,3,2,27.45,72.55,0.0,3.5
311185,2023-09,3,0.58,5.0,3,2,58.66,41.34,0.0,1.67
311185,2023-10,3,0.85,7.17,4,3,26.8,73.2,0.0,2.39
312225,2022-11,1,0.83,7.0,3,2,27.45,72.55,0.0,7.0
312225,2022-12,4,3.62,59.0,6,4,37.17,62.83,6.47,14.75
312225,2023-02,1,0.6,8.0,3,1,12.36,87.64,0.0,8.0
312225,2023-03,3,0.98,14.0,8,4,18.69,81.31,14.8,4.67
312225,2023-06,1,0.45,5.0,2,2,0.0,100.0,0.0,5.0
312225,2023-08,1,0.34,3.0,1,1,100.0,0.0,0.0,3.0
312225,2023-09,1,0.75,7.83,4,3,6.33,93.67,0.0,7.83
312225,2023-10,2,1.04,9.5,5,2,32.63,67.37,0.0,4.75
312303,2022-11,1,1.26,11.0,3,2,90.44,9.56,0.0,11.0
312303,2022-12,5,2.4,22.0,5,4,55.09,44.91,0.0,4.4
312303,2023-01,1,0.22,2.0,2,2,45.05,54.95,0.0,2.0
312303,2023-02,2,0.52,6.0,2,2,100.0,0.0,0.0,3.0
312303,2023-03,2,0.22,2.0,2,2,45.05,54.95,0.0,1.0
312303,2023-05,1,0.71,6.0,2,2,0.0,100.0,49.37,6.0
312303,2023-07,2,1.24,11.08,2,2,2.29,97.71,2.29,5.54
312303,2023-08,4,3.15,28.25,4,3,34.25,65.75,0.0,7.06
312303,2023-09,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
312303,2023-10,1,0.65,5.42,1,1,0.0,100.0,0.0,5.42
314701,2022-11,2,0.79,7.0,5,4,39.27,60.73,0.0,3.5
314701,2022-12,3,0.48,4.0,3,3,0.0,100.0,0.0,1.33
314701,2023-02,1,0.36,3.0,3,3,0.0,100.0,0.0,3.0
314701,2023-03,3,0.27,5.0,4,4,9.26,75.85,14.9,1.67
314701,2023-04,2,0.31,6.0,5,4,36.3,38.37,34.4,3.0
314701,2023-05,2,0.4,4.0,3,1,28.61,71.39,0.0,2.0
314701,2023-06,3,0.84,16.0,7,5,37.21,52.64,10.16,5.33
314701,2023-08,2,0.44,8.0,6,6,12.97,73.46,13.57,4.0
314701,2023-09,1,0.32,5.0,3,2,62.34,37.66,0.0,5.0
314701,2023-10,2,0.97,10.0,8,7,0.0,91.25,8.75,5.0
314887,2022-11,3,1.7,24.0,9,6,19.99,80.01,0.0,8.0
314887,2022-12,5,2.58,22.0,7,5,3.81,96.19,0.0,4.4
314887,2023-01,6,2.65,24.0,6,5,0.0,100.0,0.0,4.0
314887,2023-02,5,2.11,21.0,7,5,0.9,99.1,0.0,4.2
314887,2023-03,5,3.0,26.0,8,6,3.79,96.21,0.0,5.2
314887,2023-04,4,1.53,13.0,4,4,0.0,94.41,5.59,3.25
314887,2023-05,4,2.1,24.0,8,4,8.11,91.89,0.0,6.0
314887,2023-06,5,1.73,18.0,8,6,27.41,72.59,0.0,3.6
314887,2023-07,4,1.39,16.0,8,5,10.24,89.76,2.05,4.0
314887,2023-08,7,3.51,32.0,12,7,11.06,88.94,9.91,4.57
314887,2023-09,7,2.44,26.0,11,7,14.74,85.26,23.7,3.71
314887,2023-10,5,2.9,31.0,8,4,7.82,92.18,10.99,6.2
315259,2022-11,7,3.52,49.0,8,5,38.61,61.39,0.0,7.0
315259,2022-12,7,3.84,47.0,8,5,31.28,68.72,0.0,6.71
315259,2023-01,8,3.12,38.0,7,4,34.7,65.3,0.0,4.75
315259,2023-02,7,3.13,45.0,8,6,41.23,57.51,1.27,6.43
315259,2023-03,9,2.42,38.0,9,6,30.68,69.32,1.02,4.22
315259,2023-04,7,2.39,41.0,11,7,37.18,60.33,2.49,5.86
315259,2023-05,8,2.55,39.0,12,7,24.01,75.21,4.78,4.88
315259,2023-06,7,1.76,27.0,6,4,38.68,61.32,0.0,3.86
315259,2023-07,5,2.16,34.0,6,4,27.64,72.36,0.0,6.8
315259,2023-08,7,3.1,49.0,12,8,25.89,73.47,4.41,7.0
315259,2023-09,8,3.28,52.0,11,8,26.33,73.07,2.22,6.5
315259,2023-10,5,1.68,25.0,8,5,41.74,57.08,1.18,5.0
315765,2023-01,2,0.64,6.0,5,4,0.0,93.34,24.95,3.0
315765,2023-02,1,0.24,2.0,2,2,0.0,100.0,49.37,2.0
315765,2023-04,1,0.24,2.0,2,2,0.0,100.0,49.37,2.0
315765,2023-05,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
315765,2023-07,1,0.04,1.0,1,1,0.0,0.0,100.0,1.0
315765,2023-08,2,0.24,4.0,2,1,0.0,47.79,100.0,2.0
315765,2023-09,4,0.4,6.0,2,1,0.0,57.86,100.0,1.5
315765,2023-10,3,0.33,5.0,3,2,17.03,70.19,82.97,1.67
315783,2022-11,2,0.47,4.0,4,4,24.13,75.87,24.87,2.0
315783,2022-12,1,0.36,3.0,1,1,0.0,100.0,0.0,3.0
315783,2023-02,1,0.09,5.0,1,1,100.0,0.0,0.0,5.0
315783,2023-09,1,0.28,2.33,1,1,0.0,100.0,0.0,2.33
317283,2022-11,3,0.87,8.0,4,3,3.27,96.73,0.0,2.67
317283,2022-12,2,1.05,10.0,3,2,0.0,91.85,0.0,5.0
317283,2023-01,2,0.88,10.0,5,2,25.88,54.7,0.0,5.0
317283,2023-02,2,0.83,7.0,3,2,13.62,86.38,0.0,3.5
317283,2023-03,1,0.37,5.0,2,2,0.0,65.25,0.0,5.0
317283,2023-04,1,0.59,5.0,4,3,19.13,80.87,0.0,5.0
317283,2023-05,1,0.33,4.0,3,2,0.0,73.8,0.0,4.0
317283,2023-06,1,0.28,3.0,3,2,0.0,84.93,0.0,3.0
317283,2023-07,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
317283,2023-08,1,0.39,3.25,2,2,0.0,100.0,0.0,3.25
317283,2023-09,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
317283,2023-10,1,0.14,1.17,2,1,0.0,100.0,0.0,1.17
318305,2022-11,2,2.28,19.0,3,3,0.0,100.0,0.0,9.5
318305,2022-12,3,2.28,19.0,3,3,0.0,100.0,0.0,6.33
318305,2023-01,2,1.44,12.0,2,2,0.0,100.0,0.0,6.0
318305,2023-02,2,1.34,12.0,3,3,1.41,98.59,0.0,6.0
318305,2023-03,2,1.51,15.0,6,4,12.54,87.46,0.0,7.5
318305,2023-04,2,0.89,8.17,3,3,3.19,96.81,3.19,4.08
318305,2023-05,2,0.83,7.0,3,3,13.62,86.38,0.0,3.5
318305,2023-06,1,0.48,4.0,2,2,0.0,100.0,0.0,4.0
318305,2023-07,2,0.95,8.0,2,1,11.91,88.09,0.0,4.0
318305,2023-08,2,0.84,7.0,2,2,0.0,100.0,0.0,3.5
318305,2023-09,1,0.36,3.0,2,2,0.0,100.0,0.0,3.0
319271,2023-01,1,0.48,4.0,1,1,0.0,100.0,0.0,4.0
319271,2023-03,2,1.78,15.0,4,3,12.73,87.27,6.56,7.5
319271,2023-04,1,0.36,3.0,2,2,0.0,100.0,32.77,3.0
319271,2023-05,1,0.72,6.0,3,3,0.0,100.0,16.32,6.0
319271,2023-06,1,0.23,2.0,2,2,100.0,0.0,0.0,2.0
319271,2023-07,3,1.32,13.0,5,4,21.55,71.98,46.31,4.33
319271,2023-08,3,2.23,21.0,5,4,53.42,42.76,14.31,7.0
319271,2023-10,1,0.35,4.0,3,3,8.17,67.32,91.83,4.0
334323,2022-11,2,0.47,7.0,5,3,23.97,76.03,0.0,3.5
334323,2022-12,1,0.2,2.0,2,2,0.0,100.0,0.0,2.0
334323,2023-01,2,0.44,4.0,3,3,0.0,100.0,0.0,2.0
334323,2023-02,4,0.82,9.0,7,4,6.92,93.08,0.0,2.25
334323,2023-03,5,0.93,10.0,4,2,9.2,90.8,0.0,2.0
334323,2023-04,2,0.41,5.0,4,2,40.96,59.04,0.0,2.5
334323,2023-05,3,0.55,6.0,3,2,5.15,94.85,0.0,2.0
334323,2023-06,4,0.47,5.0,3,2,6.04,93.96,0.0,1.25
334323,2023-07,3,0.4,4.0,2,1,0.0,100.0,0.0,1.33
334323,2023-08,4,0.67,7.0,4,2,4.23,95.77,0.0,1.75
334323,2023-09,3,0.37,6.0,4,2,23.11,76.89,0.0,2.0
334323,2023-10,4,0.67,7.0,4,3,4.23,95.77,0.0,1.75
335371,2022-11,6,9.65,119.0,36,10,60.74,27.65,23.04,19.83
335371,2022-12,7,17.57,206.0,35,10,57.38,28.34,33.77,29.43
335371,2023-01,7,21.15,235.0,29,10,77.52,17.7,14.77,33.57
335371,2023-02,5,21.3,220.0,30,12,71.78,24.42,8.73,44.0
335371,2023-03,7,14.01,149.0,23,8,85.61,10.73,3.47,21.29
335371,2023-04,6,10.77,108.0,22,9,80.87,15.71,16.24,18.0
335371,2023-05,4,5.74,64.0,11,7,43.92,52.36,0.0,16.0
335371,2023-06,6,6.39,66.0,17,10,35.31,64.69,16.27,11.0
335371,2023-07,2,2.3,25.0,13,9,42.55,40.24,38.35,12.5
335371,2023-08,4,9.23,99.0,19,9,57.31,32.69,17.21,24.75
335371,2023-09,4,5.19,50.0,19,9,54.06,45.94,21.69,12.5
335371,2023-10,6,9.07,93.0,24,9,57.94,39.79,7.57,15.5
335377,2022-11,3,5.74,74.0,30,11,54.18,37.78,28.99,24.67
335377,2022-12,4,12.89,150.0,34,10,54.06,28.44,21.28,37.5
335377,2023-01,6,4.63,51.0,11,6,73.53,19.37,10.95,8.5
335377,2023-02,3,3.24,36.0,8,6,86.31,13.69,8.87,12.0
335377,2023-03,5,4.54,50.0,19,8,57.36,42.64,12.45,10.0
335377,2023-04,3,1.48,15.0,6,6,26.57,73.43,3.63,5.0
335377,2023-05,4,5.05,52.0,19,9,53.57,45.59,19.71,13.0
335377,2023-06,3,3.11,34.0,14,7,21.87,74.03,11.46,11.33
335377,2023-07,4,3.57,35.0,14,10,47.98,49.63,14.36,8.75
335377,2023-08,4,2.0,22.0,13,8,71.11,22.37,10.08,5.5
335377,2023-09,3,2.71,27.0,13,7,16.73,76.94,10.75,9.0
335377,2023-10,4,4.47,48.0,25,9,51.98,44.21,12.22,12.0
335379,2022-11,4,8.32,90.0,27,10,69.02,24.97,31.24,22.5
335379,2022-12,6,9.4,109.0,31,10,48.51,27.21,38.78,18.17
335379,2023-01,8,12.31,130.0,28,10,82.2,11.27,24.02,16.25
335379,2023-02,5,9.64,106.0,24,10,76.42,20.93,12.1,21.2
335379,2023-03,4,14.71,159.0,26,9,77.08,16.54,7.78,39.75
335379,2023-04,6,7.94,82.0,26,9,76.44,17.34,20.92,13.67
335379,2023-05,6,6.51,72.0,23,10,53.47,39.29,23.69,12.0
335379,2023-06,8,4.84,51.0,21,10,44.72,51.74,25.29,6.38
335379,2023-07,8,5.16,51.0,20,12,64.56,34.62,17.55,6.38
335379,2023-08,5,3.82,41.0,16,11,67.64,25.66,11.9,8.2
335379,2023-09,6,8.34,85.0,26,11,56.14,28.09,17.22,14.17
335379,2023-10,5,4.12,45.0,26,13,56.51,36.2,21.01,9.0
336809,2022-11,4,0.62,9.0,4,3,22.82,77.18,4.56,2.25
336809,2022-12,3,0.61,9.0,6,5,21.62,78.38,0.0,3.0
336809,2023-01,3,0.38,7.0,4,3,36.53,63.47,6.51,2.33
336809,2023-02,2,0.19,4.0,3,3,38.08,61.92,0.0,2.0
336809,2023-03,3,0.54,6.0,4,3,10.57,89.43,0.0,2.0
336809,2023-04,1,0.24,2.0,2,2,0.0,100.0,0.0,2.0
336809,2023-09,1,0.28,2.33,3,3,0.0,100.0,0.0,2.33
336809,2023-10,1,0.14,1.17,1,1,0.0,100.0,0.0,1.17
337611,2023-07,1,0.07,3.0,3,3,100.0,0.0,73.69,3.0
337611,2023-09,1,0.09,3.0,2,2,100.0,0.0,0.0,3.0
337611,2023-10,2,0.04,2.0,2,2,48.86,0.0,51.14,1.0
338151,2022-11,1,0.24,2.0,1,1,0.0,100.0,0.0,2.0
338151,2022-12,4,1.7,15.0,4,4,1.11,98.89,0.0,3.75
338151,2023-01,2,0.36,3.0,2,2,0.0,100.0,0.0,1.5
